date,avg_module_temp,avg_amb_temp,avg_wind_speed,avg_irradiance,total_ac_power_w,readings_count,daily_solar_kwh,synth_humidity,synth_cloud_cover,load_kwh,avg_amb_temp_lag1,avg_amb_temp_lag2,avg_amb_temp_lag3,avg_amb_temp_roll7,synth_humidity_lag1,synth_humidity_lag2,synth_humidity_lag3,synth_humidity_roll7,synth_cloud_cover_lag1,synth_cloud_cover_lag2,synth_cloud_cover_lag3,synth_cloud_cover_roll7,avg_wind_speed_lag1,avg_wind_speed_lag2,avg_wind_speed_lag3,avg_wind_speed_roll7,avg_irradiance_lag1,avg_irradiance_lag2,avg_irradiance_lag3,avg_irradiance_roll7,daily_solar_kwh_lag1,daily_solar_kwh_lag2,daily_solar_kwh_lag3,daily_solar_kwh_roll7
2023-01-21,34.33838340277778,20.977014166666667,408.7588874236111,329.27592730555557,14632841,144,1219.4034166666665,76.83973676127444,57.071771736980274,1189.3946910247828,22.18057013888889,21.462569305555558,20.739402847222223,20.558611140873015,61.848196423879095,64.72859496961617,71.20153523936527,66.97750288854343,47.779262639455325,38.249004209049836,52.449744129737795,55.75467220921278,455.63665994444443,370.88972430555555,458.54584847222225,426.66746363988096,408.744600625,459.12603472222224,368.3448309722222,328.9548327321428,1510.3941666666665,1654.3195833333332,1350.0086666666666,1217.342476190476
2023-01-22,40.869408194444446,20.920194722222224,335.26857131944445,486.4387603472222,20809620,144,1734.135,68.41102113645621,52.80709671777694,1265.7394605293475,20.977014166666667,22.18057013888889,21.462569305555558,20.642734553571426,76.83973676127444,61.848196423879095,64.72859496961617,68.00625656221314,57.071771736980274,47.779262639455325,38.249004209049836,53.313741017555245,408.7588874236111,455.63665994444443,370.88972430555555,410.4708788204365,329.27592730555557,408.744600625,459.12603472222224,367.5547457956349,1219.4034166666665,1510.3941666666665,1654.3195833333332,1344.702535714286
2023-01-23,40.661838125,21.271446597222223,294.4075628125,502.4093875138889,21704105,144,1808.6754166666665,69.7019177248285,25.86845690127266,1513.6767528302307,20.920194722222224,20.977014166666667,22.18057013888889,21.048593432539683,68.41102113645621,76.83973676127444,61.848196423879095,68.2531955041068,52.80709671777694,57.071771736980274,47.779262639455325,46.493900382087766,335.26857131944445,408.7588874236111,455.63665994444443,391.20216203968255,486.4387603472222,329.27592730555557,408.744600625,406.2729598055556,1734.135,1219.4034166666665,1510.3941666666665,1477.3764642857143
2023-01-24,41.18499756944445,23.063868333333332,444.5287979930556,547.245459548611,23976287,144,1998.0239166666665,61.344324902266045,20.56205215224418,1468.5720316624243,21.271446597222223,20.920194722222224,20.977014166666667,21.516438015873014,69.7019177248285,68.41102113645621,76.83973676127444,67.72504673681225,25.86845690127266,52.80709671777694,57.071771736980274,42.11248406950243,294.4075628125,335.26857131944445,408.7588874236111,395.43372175297617,502.4093875138889,486.4387603472222,329.27592730555557,443.08357157638886,1808.6754166666665,1734.135,1219.4034166666665,1610.708595238095
2023-01-25,37.12468590277778,23.074198819444447,508.48157443750006,411.30287418055553,18069065,144,1505.7554166666664,65.74098696765185,38.50302879382023,1519.4173801042816,23.063868333333332,21.271446597222223,20.920194722222224,21.84998029761905,61.344324902266045,69.7019177248285,68.41102113645621,66.94496841228177,20.56205215224418,25.86845690127266,52.80709671777694,40.120096164371354,444.5287979930556,294.4075628125,335.26857131944445,402.567396890873,547.245459548611,502.4093875138889,486.4387603472222,449.220434891865,1998.0239166666665,1808.6754166666665,1734.135,1632.9581309523808
2023-01-26,35.14748118055556,20.63609236111111,449.75213803472224,449.46971056944443,19175692,144,1597.9743333333333,70.23656676799378,33.800321108979894,1351.7496274456487,23.074198819444447,23.063868333333332,21.271446597222223,21.731912162698414,65.74098696765185,61.344324902266045,69.7019177248285,67.73182152633571,38.50302879382023,20.56205215224418,25.86845690127266,39.4845700072185,508.48157443750006,444.5287979930556,294.4075628125,413.83345599503974,411.30287418055553,547.245459548611,502.4093875138889,447.84096001289674,1505.7554166666664,1998.0239166666665,1808.6754166666665,1624.9088095238094
2023-01-27,37.41274111111111,22.69711875,501.90282152777775,448.6563907638889,19976545,144,1664.7120833333333,62.89647273788848,33.25678887562583,1371.5241196662407,20.63609236111111,23.074198819444447,23.063868333333332,21.80570482142857,70.23656676799378,65.74098696765185,61.344324902266045,67.8815752854799,33.800321108979894,38.50302879382023,20.56205215224418,37.4099308981,449.75213803472224,508.48157443750006,444.5287979930556,420.4429076498016,449.46971056944443,411.30287418055553,547.245459548611,453.5426443184524,1597.9743333333333,1505.7554166666664,1998.0239166666665,1646.954226190476
2023-01-28,36.86840069444444,23.089694652777776,460.76080754166674,436.33830041666664,19085738,144,1590.4781666666665,70.33364276533948,49.5604887787369,1066.3766393004987,22.69711875,20.63609236111111,23.074198819444447,22.107516319444443,62.89647273788848,70.23656676799378,65.74098696765185,66.95213328606063,33.25678887562583,33.800321108979894,38.50302879382023,36.3368904754938,501.90282152777775,449.75213803472224,508.48157443750006,427.8717533809523,448.6563907638889,449.46971056944443,411.30287418055553,468.8372690486111,1664.7120833333333,1597.9743333333333,1505.7554166666664,1699.9649047619046
2023-01-29,37.90201263888889,22.418183194444445,370.27812719444444,434.1793075138889,18912634,144,1576.0528333333332,65.78771495318375,51.709030008055294,1091.7765896246422,23.089694652777776,22.69711875,20.63609236111111,22.32151467261905,70.33364276533948,62.89647273788848,70.23656676799378,66.57737525987883,49.5604887787369,33.25678887562583,33.800321108979894,36.18002380267642,460.76080754166674,501.90282152777775,449.75213803472224,432.8731185059524,436.33830041666664,448.6563907638889,449.46971056944443,461.3716329295635,1590.4781666666665,1664.7120833333333,1597.9743333333333,1677.381738095238
2023-01-30,38.029095902777776,22.598974583333334,467.35609395833336,449.52885938888886,19772210,144,1647.6841666666664,67.24204395936695,33.67004083243086,1497.759900958028,22.418183194444445,23.089694652777776,22.69711875,22.511161527777777,65.78771495318375,70.33364276533948,62.89647273788848,66.22596472195576,51.709030008055294,49.5604887787369,33.25678887562583,37.294535792841884,370.27812719444444,460.76080754166674,501.90282152777775,457.5800515267857,434.1793075138889,436.33830041666664,448.6563907638889,453.81727176884914,1576.0528333333332,1590.4781666666665,1664.7120833333333,1654.382988095238
2023-01-31,37.70926895833333,22.81592472222222,443.3552090902778,423.4878605694445,18342356,144,1528.5296666666666,65.58350457774189,35.15512589050483,1267.9175303298,22.598974583333334,22.418183194444445,23.089694652777776,22.475741011904763,67.24204395936695,65.78771495318375,70.33364276533948,66.83156181845231,33.67004083243086,51.709030008055294,49.5604887787369,39.3792606125934,467.35609395833336,370.27812719444444,460.76080754166674,457.41239596924606,449.52885938888886,434.1793075138889,436.33830041666664,436.13761477182544,1647.6841666666664,1576.0528333333332,1590.4781666666665,1587.3123809523809
2023-02-01,41.27395527777778,23.807697083333334,360.9554692986111,501.2559591666667,21323949,144,1776.99575,77.35754238087803,34.90017900605814,1419.5365923440522,22.81592472222222,22.598974583333334,22.418183194444445,22.5805264781746,65.58350457774189,67.24204395936695,65.78771495318375,68.49106973462747,35.15512589050483,33.67004083243086,51.709030008055294,38.86456778577025,443.3552090902778,467.35609395833336,370.27812719444444,436.33723809226194,423.4878605694445,449.52885938888886,434.1793075138889,448.988055484127,1528.5296666666666,1647.6841666666664,1576.0528333333332,1626.061
2023-02-02,33.53564034722222,22.06693152777778,354.4758931319445,261.193733625,11535609,144,961.30075,68.89904811242144,59.694938319963086,1421.9348664487295,23.807697083333334,22.81592472222222,22.598974583333334,22.784932073412698,77.35754238087803,65.58350457774189,67.24204395936695,68.29999564097429,34.90017900605814,35.15512589050483,33.67004083243086,42.56379881591071,360.9554692986111,443.3552090902778,467.35609395833336,422.7263459632936,501.2559591666667,423.4878605694445,449.52885938888886,422.0914873492064,1776.99575,1528.5296666666666,1647.6841666666664,1535.1076309523808
2023-02-03,37.35449451388889,22.294213680555558,395.320376,361.17283520833337,15252810,144,1271.0675,63.56433851494271,55.439332554982755,1453.0701401731983,22.06693152777778,23.807697083333334,22.81592472222222,22.727374206349207,68.89904811242144,77.35754238087803,65.58350457774189,68.39540503769634,59.694938319963086,34.90017900605814,35.15512589050483,45.732733627247406,354.4758931319445,360.9554692986111,443.3552090902778,407.50028231646826,261.193733625,501.2559591666667,423.4878605694445,409.59383655555564,961.30075,1776.99575,1528.5296666666666,1478.8726904761904
2023-02-04,35.25020673611111,21.503893263888887,464.6617803958334,336.99506833333334,14800635,144,1233.38625,73.3607779285715,55.32121869424623,1155.345599554198,22.294213680555558,22.06693152777778,23.807697083333334,22.50083115079365,63.56433851494271,68.89904811242144,77.35754238087803,68.82785291815803,55.439332554982755,59.694938319963086,34.90017900605814,46.55569504374874,395.320376,354.4758931319445,360.9554692986111,408.05756415277784,361.17283520833337,261.193733625,501.2559591666667,395.4019462579366,1271.0675,961.30075,1776.99575,1427.8595595238094
2023-02-05,35.459894513888884,21.9687875,440.24765173611115,350.0673340277778,15274110,144,1272.8425,62.911388000144896,39.77578942047442,1118.0715864705353,21.503893263888887,22.294213680555558,22.06693152777778,22.436631765873017,73.3607779285715,63.56433851494271,68.89904811242144,68.41694906772392,55.32121869424623,55.439332554982755,59.694938319963086,44.85094638838005,464.6617803958334,395.320376,354.4758931319445,418.05321051587305,336.99506833333334,361.17283520833337,261.193733625,383.38595004563496,1233.38625,1271.0675,961.30075,1384.5437976190476
2023-02-06,41.408452499999996,23.90584159722222,452.3638002083333,472.0504177777778,20649458,144,1720.7881666666665,69.09139717641267,47.52165462166458,1435.1253124815105,21.9687875,21.503893263888887,22.294213680555558,22.623327053571426,62.911388000144896,73.3607779285715,63.56433851494271,68.68114238444473,39.77578942047442,55.32121869424623,55.439332554982755,46.82974835827058,440.24765173611115,464.6617803958334,395.320376,415.91145426587303,350.0673340277778,336.99506833333334,361.17283520833337,386.6033155297619,1272.8425,1233.38625,1271.0675,1394.9872261904763
2023-02-07,39.31051895833333,22.75910451388889,383.91499997222223,516.9012521180555,22434168,144,1869.514,58.822097123656675,43.34625711389886,1645.2567839769308,23.90584159722222,21.9687875,21.503893263888887,22.615209880952385,69.09139717641267,62.911388000144896,73.3607779285715,67.71522703386113,47.52165462166458,39.77578942047442,55.32121869424623,47.99990996161258,452.3638002083333,440.24765173611115,464.6617803958334,407.41999582043655,472.0504177777778,350.0673340277778,336.99506833333334,399.9480857509921,1720.7881666666665,1272.8425,1233.38625,1443.6992738095237
2023-02-08,31.665398125,21.147474861111114,401.13877709027776,334.4811848611111,14877366,144,1239.7805,62.78533232495229,49.14092545433068,1672.3133299320516,22.75910451388889,23.90584159722222,21.9687875,22.235178134920634,58.822097123656675,69.09139717641267,62.911388000144896,65.63348274015746,43.34625711389886,47.52165462166458,39.77578942047442,50.034302311365806,383.91499997222223,452.3638002083333,440.24765173611115,413.1604683621032,516.9012521180555,472.0504177777778,350.0673340277778,376.12311799305553,1869.514,1720.7881666666665,1272.8425,1366.9542380952382
2023-02-09,32.06994569444444,21.02866840277778,435.5202144861111,303.30887919444444,14020305,144,1168.35875,70.46997197795673,55.22460878180405,1480.6542205044898,21.147474861111114,22.75910451388889,23.90584159722222,22.086854831349207,62.78533232495229,58.822097123656675,69.09139717641267,65.85790043523393,49.14092545433068,43.34625711389886,47.52165462166458,49.39568380591451,401.13877709027776,383.91499997222223,452.3638002083333,424.73822855555557,334.4811848611111,516.9012521180555,472.0504177777778,382.1395673601191,1239.7805,1869.514,1720.7881666666665,1396.5339523809525
2023-02-10,32.23091875,21.255949722222223,429.7018109930556,348.5442040277778,15792711,144,1316.05925,73.06435803886593,54.39793920323827,1539.241183800578,21.02866840277778,21.147474861111114,22.75910451388889,21.93853140873016,70.46997197795673,62.78533232495229,58.822097123656675,67.21504608150867,55.22460878180405,49.14092545433068,43.34625711389886,49.24691332709387,435.5202144861111,401.13877709027776,383.91499997222223,429.64986212599206,303.30887919444444,334.4811848611111,516.9012521180555,380.33547719146827,1168.35875,1239.7805,1869.514,1402.9613452380952
2023-02-11,28.58468638888889,19.856107152777778,362.4431313888889,271.92954083333336,12429076,144,1035.7563333333333,70.92878782956096,65.31330756860997,1065.9030829787318,21.255949722222223,21.02866840277778,21.147474861111114,21.703133392857147,73.06435803886593,70.46997197795673,62.78533232495229,66.86761892450717,54.39793920323827,55.22460878180405,49.14092545433068,50.67435459486012,429.7018109930556,435.5202144861111,401.13877709027776,415.04719798214285,348.5442040277778,303.30887919444444,334.4811848611111,371.04040183432545,1316.05925,1168.35875,1239.7805,1374.7285
2023-02-12,28.834617152777778,19.670149861111113,370.8070765416667,283.1829214930556,13001703,144,1083.47525,69.58668365750324,66.35982488205741,1142.1100592120285,19.856107152777778,21.255949722222223,21.02866840277778,21.374756587301587,70.92878782956096,73.06435803886593,70.46997197795673,67.82123258984407,65.31330756860997,54.39793920323827,55.22460878180405,54.47207394651483,362.4431313888889,429.7018109930556,435.5202144861111,405.12711581150796,271.92954083333336,348.5442040277778,303.30887919444444,361.48548575793654,1035.7563333333333,1316.05925,1168.35875,1347.6760357142855
2023-02-13,24.367638680555554,18.63188840277778,375.10475520833336,214.43528,10043251,144,836.9375833333332,69.17853732066467,86.61883773915972,1458.7951413488893,19.670149861111113,19.856107152777778,21.255949722222223,20.621334702380953,69.58668365750324,70.92878782956096,73.06435803886593,67.83368118188007,66.35982488205741,65.31330756860997,54.39793920323827,60.05738582044272,370.8070765416667,362.4431313888889,429.7018109930556,394.09010938293653,283.1829214930556,271.92954083333336,348.5442040277778,324.683323218254,1083.47525,1035.7563333333333,1316.05925,1221.4116666666666
2023-02-14,24.72770784722222,18.59573,465.0089137638889,190.08007038194444,8873358,144,739.4465,63.30952504816286,72.4679602526109,1666.491692266861,18.63188840277778,19.670149861111113,19.856107152777778,20.02656691468254,69.17853732066467,69.58668365750324,70.92878782956096,68.47474231395239,86.61883773915972,66.35982488205741,65.31330756860997,64.21762912597299,375.10475520833336,370.8070765416667,362.4431313888889,405.6749542103175,214.43528,283.1829214930556,271.92954083333336,277.9945829702381,836.9375833333332,1083.47525,1035.7563333333333,1059.9734523809523
2023-02-15,25.032707708333334,18.97797590277778,425.3049605555555,169.3626117986111,7928208,144,660.684,66.91179100663756,70.34368009721769,1393.2398923726716,18.59573,18.63188840277778,19.670149861111113,19.716638492063492,63.30952504816286,69.17853732066467,69.58668365750324,69.064236411336,72.4679602526109,86.61883773915972,66.35982488205741,67.24659407495686,465.0089137638889,375.10475520833336,370.8070765416667,409.1272661339286,190.08007038194444,214.43528,283.1829214930556,254.40621538988097,739.4465,836.9375833333332,1083.47525,977.245380952381
2023-02-16,26.20716965277778,19.039961458333334,407.48611800000003,204.7641757986111,9554301,144,796.19175,68.1768254160344,60.83142986053966,1502.8402034157893,18.97797590277778,18.59573,18.63188840277778,19.4325375,66.91179100663756,63.30952504816286,69.17853732066467,68.73664404534709,70.34368009721769,72.4679602526109,86.61883773915972,68.04756851477623,425.3049605555555,465.0089137638889,375.10475520833336,405.1223952073413,169.3626117986111,190.08007038194444,214.43528,240.32840061904764,660.684,739.4465,836.9375833333332,924.0786666666665
2023-02-17,26.662551180555553,18.435599930555558,325.53267594444446,249.7185419513889,11274783,144,939.56525,76.0678111658168,59.841941106178,1735.829081253413,19.039961458333334,18.97797590277778,18.59573,19.02963038690476,68.1768254160344,66.91179100663756,63.30952504816286,69.16570877776864,60.83142986053966,70.34368009721769,72.4679602526109,68.82528307233905,407.48611800000003,425.3049605555555,465.0089137638889,390.24109020039685,204.7641757986111,169.3626117986111,190.08007038194444,226.2104488938492,796.19175,660.684,739.4465,870.2938095238094
2023-02-18,31.111526249999997,20.465631458333334,357.3024433888889,302.49555809027777,13715963,144,1142.9969166666665,71.48527571867564,58.172953488543065,1237.4806071543362,18.435599930555558,19.039961458333334,18.97797590277778,19.116705287698412,76.0678111658168,68.1768254160344,66.91179100663756,69.24520704764217,59.841941106178,60.83142986053966,70.34368009721769,67.80523248947235,325.53267594444446,407.48611800000003,425.3049605555555,389.5067062003968,249.7185419513889,204.7641757986111,169.3626117986111,230.57702278769844,939.56525,796.19175,660.684,885.6138928571428
2023-02-19,33.36090090277778,20.99251027777778,287.5808630902778,342.71788136805554,15131720,144,1260.9766666666665,60.68854408429745,67.26799917485654,1275.883742642994,20.465631458333334,18.435599930555558,19.039961458333334,19.305613918650796,71.48527571867564,76.0678111658168,68.1768254160344,67.97404425146992,58.172953488543065,59.841941106178,60.83142986053966,67.93497167415794,357.3024433888889,325.53267594444446,407.48611800000003,377.6172471359127,302.49555809027777,249.7185419513889,204.7641757986111,239.08201705555555,1142.9969166666665,939.56525,796.19175,910.971238095238
2023-02-20,33.35031111111111,22.015274166666668,406.61004968055556,367.7533214236111,16650532,144,1387.5443333333333,70.61278276364064,45.33084750033058,1355.1585791530983,20.99251027777778,20.465631458333334,18.435599930555558,19.788954742063492,60.68854408429745,71.48527571867564,76.0678111658168,68.17893645760934,67.26799917485654,58.172953488543065,59.841941106178,62.036687354325196,287.5808630902778,357.3024433888889,325.53267594444446,382.1180034890873,342.71788136805554,302.49555809027777,249.7185419513889,260.9845944017857,1260.9766666666665,1142.9969166666665,939.56525,989.6293452380952
2023-02-21,40.52628215277778,23.637236458333334,229.54566712500002,527.0307732777778,22727204,144,1893.9336666666666,66.25597036875175,29.377771898244642,1684.1619059885352,22.015274166666668,20.99251027777778,20.465631458333334,20.509169950396824,70.61278276364064,60.68854408429745,71.48527571867564,68.59985721769347,45.33084750033058,67.26799917485654,58.172953488543065,55.88094616084431,406.61004968055556,287.5808630902778,357.3024433888889,348.4803968263889,367.7533214236111,342.71788136805554,302.49555809027777,309.1204091011905,1387.5443333333333,1260.9766666666665,1142.9969166666665,1154.5560833333334
